iri	VeryPositive	Positive	Neutral	Negative	VeryNegative	count
http://purl.obolibrary.org/obo/DOID_0080059	1.0	2.0	14.0	59.0	24.0	1
http://purl.obolibrary.org/obo/DOID_12120	1.0	1.0	12.0	63.0	23.0	1
http://purl.obolibrary.org/obo/DOID_0080156	1.0	1.0	12.0	49.0	37.0	1
http://purl.obolibrary.org/obo/DOID_0110881	3.0	10.0	19.0	57.0	11.0	1
http://purl.obolibrary.org/obo/DOID_0060441	2.2857142857142856	6.0	22.571428571428573	54.285714285714285	14.428571428571429	7
http://purl.obolibrary.org/obo/DOID_0080565	1.0	0.0	7.0	57.0	34.0	1
http://purl.obolibrary.org/obo/DOID_0080562	2.0	1.0	8.0	50.0	39.0	1
http://purl.obolibrary.org/obo/DOID_0060831	1.5	3.25	17.75	60.0	17.75	4
http://purl.obolibrary.org/obo/DOID_0060809	2.0	2.0	17.0	51.0	28.0	1
http://purl.obolibrary.org/obo/DOID_0080775	2.0	1.0	9.0	36.0	53.0	1
http://purl.obolibrary.org/obo/DOID_0110339	2.0	3.0	18.0	59.0	18.0	1
http://purl.obolibrary.org/obo/DOID_0080842	4.0	16.0	36.0	37.0	7.0	1
http://purl.obolibrary.org/obo/DOID_0080536	1.0	1.0	8.0	38.0	51.0	1
http://purl.obolibrary.org/obo/DOID_0080334	1.0	2.0	10.0	66.0	21.0	1
http://purl.obolibrary.org/obo/DOID_6195	1.8571428571428572	5.285714285714286	21.0	54.142857142857146	17.285714285714285	7
http://purl.obolibrary.org/obo/DOID_0080770	3.0	5.0	14.0	61.0	18.0	1
http://purl.obolibrary.org/obo/DOID_1381	1.0	0.0	7.0	53.0	39.0	1
http://purl.obolibrary.org/obo/DOID_0112011	1.6666666666666667	2.6666666666666665	14.333333333333334	62.666666666666664	18.666666666666668	3
http://purl.obolibrary.org/obo/DOID_2113	2.7142857142857144	9.571428571428571	20.857142857142858	45.57142857142857	21.0	7
http://purl.obolibrary.org/obo/DOID_0090089	2.0	3.0	13.0	65.0	17.0	1
http://purl.obolibrary.org/obo/DOID_0080925	1.0	1.0	14.0	53.0	31.0	1
http://purl.obolibrary.org/obo/DOID_12849	2.0	4.0	18.0	59.0	17.0	1
http://purl.obolibrary.org/obo/DOID_0070054	1.0	1.0	16.0	54.0	28.0	1
http://purl.obolibrary.org/obo/DOID_4045	4.621621621621622	15.27027027027027	25.405405405405407	43.7027027027027	11.027027027027026	37
http://purl.obolibrary.org/obo/DOID_0110567	1.0	1.0	10.0	46.0	41.0	1
http://purl.obolibrary.org/obo/DOID_0111462	3.0	5.0	14.0	61.0	17.0	1
http://purl.obolibrary.org/obo/DOID_0112216	2.0	2.0	16.0	55.0	25.0	1
http://purl.obolibrary.org/obo/DOID_0060203	2.0	3.0	18.0	63.0	15.0	1
http://purl.obolibrary.org/obo/DOID_13099	2.0	4.0	16.0	64.0	14.0	1
http://purl.obolibrary.org/obo/DOID_4970	2.0	8.0	32.0	51.0	7.0	1
http://purl.obolibrary.org/obo/DOID_8536	1.0	2.0	18.0	61.0	19.0	1
http://purl.obolibrary.org/obo/DOID_0110503	3.0	7.0	18.0	57.0	14.0	1
http://purl.obolibrary.org/obo/DOID_1383	2.526315789473684	5.842105263157895	17.157894736842106	53.0	21.526315789473685	19
http://purl.obolibrary.org/obo/DOID_0050709	1.0	3.0	23.0	60.0	12.0	1
http://purl.obolibrary.org/obo/DOID_480	2.6379310344827585	7.4655172413793105	17.43103448275862	50.94827586206897	21.46551724137931	58
http://purl.obolibrary.org/obo/DOID_7400	1.0	1.0	11.0	51.0	36.0	1
http://purl.obolibrary.org/obo/DOID_8725	1.0	2.0	19.0	62.0	16.0	1
http://purl.obolibrary.org/obo/DOID_7320	4.0	11.0	26.0	48.0	11.0	1
http://purl.obolibrary.org/obo/DOID_0080482	1.0	2.0	18.0	63.0	17.0	1
http://purl.obolibrary.org/obo/DOID_0111590	1.0	1.0	12.0	52.0	34.0	1
http://purl.obolibrary.org/obo/DOID_2538	1.0	3.0	19.0	64.0	14.0	1
http://purl.obolibrary.org/obo/DOID_0111486	1.0	4.0	30.0	56.0	10.0	1
http://purl.obolibrary.org/obo/DOID_6037	2.0	3.0	14.0	63.0	18.0	1
http://purl.obolibrary.org/obo/DOID_13501	1.0	3.0	26.0	60.0	9.0	1
http://purl.obolibrary.org/obo/DOID_4078	1.0	4.0	31.0	55.0	9.0	1
http://purl.obolibrary.org/obo/DOID_0111126	1.0	4.0	32.0	54.0	9.0	1
http://purl.obolibrary.org/obo/DOID_0110933	1.0	3.0	23.0	60.0	13.0	1
http://purl.obolibrary.org/obo/DOID_0040012	3.0	10.0	27.0	50.0	10.0	1
http://purl.obolibrary.org/obo/DOID_0080582	2.0	2.0	13.0	54.0	30.0	1
http://purl.obolibrary.org/obo/DOID_0110399	1.0	3.0	21.0	63.0	13.0	1
http://purl.obolibrary.org/obo/DOID_8502	1.6129032258064515	3.3870967741935485	16.774193548387096	52.70967741935484	25.677419354838708	31
http://purl.obolibrary.org/obo/DOID_0060412	4.0	10.0	24.0	50.0	12.0	1
http://purl.obolibrary.org/obo/DOID_0110824	1.0	3.0	23.0	61.0	12.0	1
http://purl.obolibrary.org/obo/DOID_4024	2.0	2.0	15.0	60.0	21.0	1
http://purl.obolibrary.org/obo/DOID_4442	2.0	3.0	9.0	63.0	22.0	1
http://purl.obolibrary.org/obo/DOID_0080962	1.0	2.0	13.0	65.0	19.0	1
http://purl.obolibrary.org/obo/DOID_0040080	1.0	4.0	33.0	54.0	7.0	1
http://purl.obolibrary.org/obo/DOID_1927	1.2592592592592593	2.740740740740741	19.0	58.03703703703704	18.74074074074074	27
http://purl.obolibrary.org/obo/DOID_4374	1.0	1.0	13.0	49.0	37.0	1
http://purl.obolibrary.org/obo/DOID_9504	5.0	17.0	24.0	46.0	9.0	1
http://purl.obolibrary.org/obo/DOID_0111633	1.0	2.0	17.0	60.0	20.0	1
http://purl.obolibrary.org/obo/DOID_0111337	1.0	2.0	14.0	62.0	21.0	1
http://purl.obolibrary.org/obo/DOID_0111833	1.0	1.0	13.0	47.0	38.0	1
http://purl.obolibrary.org/obo/DOID_0070112	2.0	5.0	20.0	58.0	16.0	1
http://purl.obolibrary.org/obo/DOID_14789	1.0	1.0	15.0	55.0	28.0	1
http://purl.obolibrary.org/obo/DOID_0080178	1.0	1.0	13.0	54.0	31.0	1
http://purl.obolibrary.org/obo/DOID_0080269	2.0	4.0	23.0	59.0	12.0	1
http://purl.obolibrary.org/obo/DOID_5915	4.0	11.0	25.0	50.0	11.0	1
http://purl.obolibrary.org/obo/DOID_0111868	1.0	2.0	17.0	60.0	19.0	1
http://purl.obolibrary.org/obo/DOID_5711	4.0	15.0	28.0	44.0	8.0	1
http://purl.obolibrary.org/obo/DOID_2021	4.526315789473684	16.526315789473685	23.473684210526315	44.05263157894737	11.31578947368421	19
http://purl.obolibrary.org/obo/DOID_0060370	1.0	2.0	16.0	59.0	22.0	1
http://purl.obolibrary.org/obo/DOID_1148	2.0	6.0	30.0	52.0	10.0	1
http://purl.obolibrary.org/obo/DOID_0080736	1.0	0.0	3.0	12.0	83.0	1
http://purl.obolibrary.org/obo/DOID_0112271	2.0	1.0	12.0	38.0	47.0	1
http://purl.obolibrary.org/obo/DOID_4079	2.9473684210526314	8.631578947368421	18.894736842105264	51.36842105263158	18.0	19
http://purl.obolibrary.org/obo/DOID_5485	3.5	12.0	32.5	43.5	8.5	2
http://purl.obolibrary.org/obo/DOID_0080729	3.0	5.0	13.0	61.0	18.0	1
http://purl.obolibrary.org/obo/DOID_0080074	1.6666666666666667	4.166666666666667	19.833333333333332	59.166666666666664	15.333333333333334	6
http://purl.obolibrary.org/obo/DOID_0111539	1.0	2.0	16.0	57.0	24.0	1
http://purl.obolibrary.org/obo/DOID_4053	3.0	7.0	22.0	57.0	12.0	1
http://purl.obolibrary.org/obo/DOID_0070122	5.0	12.0	17.0	52.0	14.0	1
http://purl.obolibrary.org/obo/DOID_9505	1.0	1.0	20.0	62.0	16.0	1
http://purl.obolibrary.org/obo/DOID_0110880	2.0	4.0	20.0	61.0	12.0	1
http://purl.obolibrary.org/obo/DOID_0060178	2.0	6.0	20.5	56.0	14.75	4
http://purl.obolibrary.org/obo/DOID_2479	1.0	1.0	10.0	47.0	41.0	1
http://purl.obolibrary.org/obo/DOID_0060169	2.0	3.0	22.0	59.0	14.0	1
http://purl.obolibrary.org/obo/DOID_2877	3.0	6.0	16.0	60.0	15.0	1
http://purl.obolibrary.org/obo/DOID_0111319	2.0	4.0	18.0	60.0	15.0	1
http://purl.obolibrary.org/obo/DOID_11329	1.0	1.0	14.0	55.0	30.0	1
http://purl.obolibrary.org/obo/DOID_0060204	2.0	4.0	26.0	57.0	11.0	1
http://purl.obolibrary.org/obo/DOID_0050515	1.25	1.25	9.25	55.5	33.25	4
http://purl.obolibrary.org/obo/DOID_0110650	2.0	4.0	25.0	58.0	12.0	1
http://purl.obolibrary.org/obo/DOID_0111458	2.0	3.0	15.0	65.0	16.0	1
http://purl.obolibrary.org/obo/DOID_0050456	1.0	2.0	17.0	64.0	16.0	1
http://purl.obolibrary.org/obo/DOID_0110142	1.0	1.0	18.0	64.0	16.0	1
http://purl.obolibrary.org/obo/DOID_7665	1.0	0.0	6.0	67.0	26.0	1
http://purl.obolibrary.org/obo/DOID_5283	2.0	10.0	44.0	38.0	6.0	1
http://purl.obolibrary.org/obo/DOID_0040077	2.0	6.0	22.0	59.0	12.0	1
http://purl.obolibrary.org/obo/DOID_0110765	2.0	4.0	23.0	60.0	12.0	1
http://purl.obolibrary.org/obo/DOID_0112139	1.0	2.0	15.0	69.0	13.0	1
http://purl.obolibrary.org/obo/DOID_0070343	1.0	0.0	10.0	41.0	47.0	1
http://purl.obolibrary.org/obo/DOID_12716	1.0	0.0	5.0	19.0	74.0	1
http://purl.obolibrary.org/obo/DOID_8499	1.875	3.6875	20.0625	57.5625	16.8125	16
http://purl.obolibrary.org/obo/DOID_0060592	8.0	28.0	27.0	30.0	7.0	1
http://purl.obolibrary.org/obo/DOID_9312	3.0	12.0	35.0	43.0	7.0	1
http://purl.obolibrary.org/obo/DOID_0060844	1.0	3.0	21.0	57.0	18.0	1
http://purl.obolibrary.org/obo/DOID_0060399	6.0	6.0	12.0	39.0	37.0	1
http://purl.obolibrary.org/obo/DOID_0111855	1.0	1.0	14.0	53.0	31.0	1
http://purl.obolibrary.org/obo/DOID_0060476	4.0	18.0	27.0	42.0	9.0	1
http://purl.obolibrary.org/obo/DOID_12580	5.0	17.0	36.0	26.0	17.0	1
http://purl.obolibrary.org/obo/DOID_0112244	1.0	2.0	14.0	61.0	23.0	1
http://purl.obolibrary.org/obo/DOID_0060067	2.0	2.0	19.0	59.0	18.0	1
http://purl.obolibrary.org/obo/DOID_0090123	1.0	0.0	5.0	31.0	61.0	1
http://purl.obolibrary.org/obo/DOID_2739	2.0	2.0	13.0	59.0	23.0	1
http://purl.obolibrary.org/obo/DOID_0111846	1.0	2.0	17.0	57.0	23.0	1
http://purl.obolibrary.org/obo/DOID_10188	1.0	5.0	36.0	50.0	8.0	1
http://purl.obolibrary.org/obo/DOID_0111961	1.0	2.0	21.0	57.0	20.0	1
http://purl.obolibrary.org/obo/DOID_0050896	3.0	9.0	19.0	56.0	12.0	1
http://purl.obolibrary.org/obo/DOID_4428	2.0	3.0	19.0	60.0	16.0	1
http://purl.obolibrary.org/obo/DOID_12637	2.0	3.0	18.0	62.0	15.0	1
http://purl.obolibrary.org/obo/DOID_896	1.21875	3.03125	19.125	57.21875	19.15625	32
http://purl.obolibrary.org/obo/DOID_6725	1.0	1.0	12.0	59.0	27.0	1
http://purl.obolibrary.org/obo/DOID_4	2.3379451395572666	5.907964388835419	19.22786333012512	52.90531761308951	19.610442733397498	8312
http://purl.obolibrary.org/obo/DOID_9946	6.0	16.0	21.0	46.0	11.0	1
http://purl.obolibrary.org/obo/DOID_0111912	2.0	1.0	11.0	35.0	51.0	1
http://purl.obolibrary.org/obo/DOID_0112279	2.0	1.0	12.0	37.0	48.0	1
http://purl.obolibrary.org/obo/DOID_14037	2.0	2.0	13.0	66.0	17.0	1
http://purl.obolibrary.org/obo/DOID_0060591	4.0	4.0	10.0	57.0	27.0	1
http://purl.obolibrary.org/obo/DOID_5683	1.0	4.0	26.0	57.0	11.0	1
http://purl.obolibrary.org/obo/DOID_0070262	10.0	25.0	18.0	37.0	11.0	1
http://purl.obolibrary.org/obo/DOID_0111622	3.6666666666666665	14.666666666666666	20.666666666666668	47.666666666666664	13.333333333333334	3
http://purl.obolibrary.org/obo/DOID_0111355	1.0	3.0	23.0	59.0	13.0	1
http://purl.obolibrary.org/obo/DOID_10352	2.0	3.0	14.0	62.0	19.0	1
http://purl.obolibrary.org/obo/DOID_9719	1.0	0.0	9.0	38.0	51.0	1
http://purl.obolibrary.org/obo/DOID_12365	1.875	3.5	16.375	55.5	22.75	8
http://purl.obolibrary.org/obo/DOID_0111588	1.0	1.0	13.0	45.0	39.0	1
http://purl.obolibrary.org/obo/DOID_2072	4.0	12.0	24.0	50.0	10.0	1
http://purl.obolibrary.org/obo/DOID_1963	3.6	7.3	16.9	56.4	15.9	10
http://purl.obolibrary.org/obo/DOID_0040030	3.0	10.0	26.0	51.0	10.0	1
http://purl.obolibrary.org/obo/DOID_5559	3.0	9.166666666666666	23.833333333333332	50.333333333333336	13.333333333333334	6
http://purl.obolibrary.org/obo/DOID_0090110	1.0	1.0	10.0	42.0	45.0	1
http://purl.obolibrary.org/obo/DOID_9296	2.0	2.0	15.0	48.0	33.0	1
http://purl.obolibrary.org/obo/DOID_0111448	3.0	6.0	25.0	55.0	11.0	1
http://purl.obolibrary.org/obo/DOID_0050830	1.0	1.0	8.0	69.0	21.0	1
http://purl.obolibrary.org/obo/DOID_0040051	4.0	12.0	26.0	47.0	10.0	1
http://purl.obolibrary.org/obo/DOID_2673	1.0	2.0	16.0	59.0	22.0	1
http://purl.obolibrary.org/obo/DOID_2222	1.0	3.0	18.0	59.0	19.0	1
http://purl.obolibrary.org/obo/DOID_0111572	4.0	15.666666666666666	29.333333333333332	42.666666666666664	9.0	3
http://purl.obolibrary.org/obo/DOID_0110527	2.0	5.0	20.0	59.0	13.0	1
http://purl.obolibrary.org/obo/DOID_0050621	3.4444444444444446	9.555555555555555	22.666666666666668	52.0	12.11111111111111	9
http://purl.obolibrary.org/obo/DOID_0070185	1.0	1.0	17.0	62.0	19.0	1
http://purl.obolibrary.org/obo/DOID_2508	6.0	17.0	27.0	41.0	9.0	1
http://purl.obolibrary.org/obo/DOID_14544	2.0	7.0	25.0	55.0	11.0	1
http://purl.obolibrary.org/obo/DOID_0070066	3.0	6.0	16.0	62.0	14.0	1
http://purl.obolibrary.org/obo/DOID_0080634	1.0	1.0	9.0	61.0	28.0	1
http://purl.obolibrary.org/obo/DOID_1891	1.9545454545454546	5.7272727272727275	19.681818181818183	55.81818181818182	16.636363636363637	22
http://purl.obolibrary.org/obo/DOID_0080441	1.0	1.0	13.0	39.0	46.0	1
http://purl.obolibrary.org/obo/DOID_0080479	1.0	2.0	18.0	62.0	17.0	1
http://purl.obolibrary.org/obo/DOID_0110803	2.0	4.0	23.0	60.0	12.0	1
http://purl.obolibrary.org/obo/DOID_0050870	2.0	5.0	26.0	57.0	10.0	1
http://purl.obolibrary.org/obo/DOID_0050777	2.09375	4.34375	20.125	55.375	18.03125	32
http://purl.obolibrary.org/obo/DOID_0111888	2.0	4.0	13.0	64.0	17.0	1
http://purl.obolibrary.org/obo/DOID_0111069	1.0	1.0	8.0	25.0	66.0	1
http://purl.obolibrary.org/obo/DOID_0111981	1.0	2.0	20.0	55.0	22.0	1
http://purl.obolibrary.org/obo/DOID_0080352	1.0	1.0	8.0	63.0	27.0	1
http://purl.obolibrary.org/obo/DOID_3312	1.75	4.5	28.75	52.25	13.25	4
http://purl.obolibrary.org/obo/DOID_0050703	4.25	9.0	19.0	51.0	16.75	4
http://purl.obolibrary.org/obo/DOID_12685	1.0	3.0	18.0	64.0	13.0	1
http://purl.obolibrary.org/obo/DOID_0050431	5.5	15.357142857142858	18.571428571428573	45.5	14.928571428571429	14
http://purl.obolibrary.org/obo/DOID_3571	7.166666666666667	14.5	18.5	43.916666666666664	16.0	12
http://purl.obolibrary.org/obo/DOID_0110417	2.0	8.0	36.0	47.0	7.0	1
http://purl.obolibrary.org/obo/DOID_0110450	2.0	5.0	27.0	57.0	10.0	1
http://purl.obolibrary.org/obo/DOID_0080263	2.0	6.0	23.0	57.0	12.0	1
http://purl.obolibrary.org/obo/DOID_0112130	1.6666666666666667	2.0	12.666666666666666	62.333333333333336	21.333333333333332	3
http://purl.obolibrary.org/obo/DOID_3146	1.6875	3.4166666666666665	16.125	50.291666666666664	28.520833333333332	48
http://purl.obolibrary.org/obo/DOID_0050699	1.0	1.0	11.5	44.5	41.5	2
http://purl.obolibrary.org/obo/DOID_0060232	2.0	11.0	31.0	49.0	7.0	1
http://purl.obolibrary.org/obo/DOID_14218	2.0	1.0	11.0	58.0	28.0	1
http://purl.obolibrary.org/obo/DOID_854	1.9615384615384615	2.3846153846153846	11.423076923076923	46.07692307692308	38.23076923076923	26
http://purl.obolibrary.org/obo/DOID_11119	2.0	6.0	29.0	53.0	11.0	1
http://purl.obolibrary.org/obo/DOID_3717	2.3333333333333335	6.666666666666667	25.333333333333332	53.666666666666664	12.0	3
http://purl.obolibrary.org/obo/DOID_9720	2.75	7.25	17.75	41.5	31.0	4
http://purl.obolibrary.org/obo/DOID_0050769	1.0	1.0	8.0	57.0	33.0	1
http://purl.obolibrary.org/obo/DOID_0060402	1.0	0.0	3.0	21.0	75.0	1
http://purl.obolibrary.org/obo/DOID_0111736	1.0	1.0	14.0	57.0	26.0	1
http://purl.obolibrary.org/obo/DOID_0080722	3.0	9.0	24.0	54.0	10.0	1
http://purl.obolibrary.org/obo/DOID_0080260	1.0	3.0	19.0	61.0	15.0	1
http://purl.obolibrary.org/obo/DOID_0040084	4.0	14.0	26.0	46.0	10.0	1
http://purl.obolibrary.org/obo/DOID_0110970	1.0	2.0	15.0	62.0	21.0	1
http://purl.obolibrary.org/obo/DOID_4769	2.0	9.0	39.0	43.0	7.0	1
http://purl.obolibrary.org/obo/DOID_4993	1.0	1.0	13.0	61.0	24.0	1
http://purl.obolibrary.org/obo/DOID_0040058	3.0	10.0	27.0	50.0	10.0	1
http://purl.obolibrary.org/obo/DOID_5093	2.772727272727273	7.6022727272727275	23.147727272727273	51.02272727272727	15.431818181818182	88
http://purl.obolibrary.org/obo/DOID_0112294	1.0	2.0	14.0	56.0	26.0	1
http://purl.obolibrary.org/obo/DOID_1631	2.0	2.0	10.0	62.0	24.0	1
http://purl.obolibrary.org/obo/DOID_13487	3.0	9.0	31.0	47.0	10.0	1
http://purl.obolibrary.org/obo/DOID_4624	3.0	31.0	44.0	18.0	3.0	1
http://purl.obolibrary.org/obo/DOID_0111485	1.0	2.0	17.0	59.0	22.0	1
http://purl.obolibrary.org/obo/DOID_0110651	2.0	4.0	27.0	56.0	10.0	1
http://purl.obolibrary.org/obo/DOID_0070280	1.0	3.0	24.0	62.0	10.0	1
http://purl.obolibrary.org/obo/DOID_0050569	2.7	4.8	16.6	60.1	15.8	10
http://purl.obolibrary.org/obo/DOID_11153	2.0	3.0	13.0	62.0	19.0	1
http://purl.obolibrary.org/obo/DOID_3324	2.4545454545454546	7.454545454545454	28.181818181818183	49.27272727272727	13.0	11
http://purl.obolibrary.org/obo/DOID_0110093	1.0	3.0	18.0	62.0	15.0	1
http://purl.obolibrary.org/obo/DOID_0050129	1.25	4.0	21.25	60.0	13.0	4
http://purl.obolibrary.org/obo/DOID_4933	2.0	4.0	19.0	60.0	16.0	1
http://purl.obolibrary.org/obo/DOID_0050693	1.0	2.0	14.0	63.0	20.0	1
http://purl.obolibrary.org/obo/DOID_9681	1.0	2.0	16.0	67.0	15.0	1
http://purl.obolibrary.org/obo/DOID_0090137	2.0	4.0	18.0	58.0	19.0	1
http://purl.obolibrary.org/obo/DOID_9007	1.0	1.0	16.0	49.0	33.0	1
http://purl.obolibrary.org/obo/DOID_0060511	2.0	5.0	26.0	58.0	10.0	1
http://purl.obolibrary.org/obo/DOID_14793	1.7142857142857142	2.7142857142857144	14.428571428571429	58.42857142857143	22.571428571428573	7
http://purl.obolibrary.org/obo/DOID_4057	1.0	2.0	13.0	65.0	19.0	1
http://purl.obolibrary.org/obo/DOID_2426	2.0	4.0	17.0	64.0	14.0	1
http://purl.obolibrary.org/obo/DOID_3652	2.5	6.0	19.5	47.5	24.5	2
http://purl.obolibrary.org/obo/DOID_10968	15.0	57.0	18.0	8.0	2.0	1
http://purl.obolibrary.org/obo/DOID_0112211	1.0	0.0	10.0	32.0	57.0	1
http://purl.obolibrary.org/obo/DOID_0060652	1.0	2.0	13.0	55.0	29.0	1
http://purl.obolibrary.org/obo/DOID_5626	5.0	11.0	15.0	54.0	15.0	1
http://purl.obolibrary.org/obo/DOID_0090069	1.0	0.0	3.0	17.0	79.0	1
http://purl.obolibrary.org/obo/DOID_0070317	25.0	69.0	4.0	1.0	1.0	1
http://purl.obolibrary.org/obo/DOID_0080526	1.0	2.0	17.0	67.0	13.0	1
http://purl.obolibrary.org/obo/DOID_0111867	1.1666666666666667	3.0	20.0	58.5	17.166666666666668	6
http://purl.obolibrary.org/obo/DOID_6688	2.4	4.4	17.0	57.8	18.6	5
http://purl.obolibrary.org/obo/DOID_5502	2.5	6.75	18.25	53.25	19.75	4
http://purl.obolibrary.org/obo/DOID_4028	2.0	4.0	18.0	60.0	15.0	1
http://purl.obolibrary.org/obo/DOID_0060121	2.5	8.625	26.0	51.125	11.5	8
http://purl.obolibrary.org/obo/DOID_0111631	1.0	2.0	20.0	65.0	11.0	1
http://purl.obolibrary.org/obo/DOID_0110960	1.0	1.0	14.0	64.0	19.0	1
http://purl.obolibrary.org/obo/DOID_0111204	2.0	4.0	23.0	59.0	13.0	1
http://purl.obolibrary.org/obo/DOID_0050881	1.0	1.5	12.5	61.5	24.0	4
http://purl.obolibrary.org/obo/DOID_10016	1.0	2.0	18.0	59.0	20.0	1
http://purl.obolibrary.org/obo/DOID_0040033	3.0	12.0	38.0	41.0	7.0	1
http://purl.obolibrary.org/obo/DOID_0110184	1.0	3.0	22.0	62.0	12.0	1
http://purl.obolibrary.org/obo/DOID_0110861	2.0	4.0	21.0	60.0	13.0	3
http://purl.obolibrary.org/obo/DOID_0110135	3.0	4.0	13.0	62.0	18.0	1
http://purl.obolibrary.org/obo/DOID_8687	0.0	1.0	13.0	69.0	17.0	1
http://purl.obolibrary.org/obo/DOID_1827	2.0416666666666665	3.8333333333333335	16.75	61.458333333333336	16.25	24
http://purl.obolibrary.org/obo/DOID_5744	3.0	5.0	12.0	62.0	18.0	1
http://purl.obolibrary.org/obo/DOID_0110914	1.0	2.0	16.0	65.0	16.0	1
http://purl.obolibrary.org/obo/DOID_6001	1.0	1.0	12.0	58.0	29.0	1
http://purl.obolibrary.org/obo/DOID_3342	1.9166666666666667	4.708333333333333	19.583333333333332	57.125	16.75	24
http://purl.obolibrary.org/obo/DOID_12139	1.0	4.0	50.0	41.0	4.0	1
http://purl.obolibrary.org/obo/DOID_0110596	2.0	2.0	11.0	53.0	33.0	1
http://purl.obolibrary.org/obo/DOID_0111523	1.0	3.0	27.0	60.0	9.0	1
http://purl.obolibrary.org/obo/DOID_0060400	1.0	1.0	13.0	43.0	42.0	1
http://purl.obolibrary.org/obo/DOID_6811	2.0	9.0	43.0	40.0	6.0	1
http://purl.obolibrary.org/obo/DOID_0110235	2.0	4.0	16.0	64.0	14.0	1
http://purl.obolibrary.org/obo/DOID_0050920	4.0	12.0	22.0	51.0	10.0	1
http://purl.obolibrary.org/obo/DOID_0060122	5.193548387096774	18.70967741935484	24.741935483870968	39.96774193548387	11.32258064516129	31
http://purl.obolibrary.org/obo/DOID_2149	2.857142857142857	8.0	22.0	52.857142857142854	14.428571428571429	7
http://purl.obolibrary.org/obo/DOID_0070311	3.0	13.0	43.0	36.0	6.0	1
http://purl.obolibrary.org/obo/DOID_0110724	1.0	1.0	9.0	43.0	45.0	1
http://purl.obolibrary.org/obo/DOID_0080508	1.0	2.0	15.0	64.0	19.0	1
http://purl.obolibrary.org/obo/DOID_0110710	2.0	5.0	24.0	58.0	11.0	1
http://purl.obolibrary.org/obo/DOID_14067	1.0	1.0	16.0	57.0	25.0	1
http://purl.obolibrary.org/obo/DOID_11712	1.0	4.0	25.0	60.0	11.0	1
http://purl.obolibrary.org/obo/DOID_0080196	1.0	3.0	20.0	56.0	20.0	1
http://purl.obolibrary.org/obo/DOID_0111550	1.0	2.0	15.0	54.0	28.0	1
http://purl.obolibrary.org/obo/DOID_0080547	1.0	1.0	8.0	53.0	37.0	1
http://purl.obolibrary.org/obo/DOID_5292	3.0	6.0	21.0	59.0	12.0	1
http://purl.obolibrary.org/obo/DOID_13238	1.0	2.0	11.0	61.0	25.0	1
http://purl.obolibrary.org/obo/DOID_9513	5.0	14.0	19.0	49.0	14.0	1
http://purl.obolibrary.org/obo/DOID_4110	3.764705882352941	7.294117647058823	15.941176470588236	51.64705882352941	21.352941176470587	17
http://purl.obolibrary.org/obo/DOID_649	1.25	1.5	14.0	51.75	31.5	4
http://purl.obolibrary.org/obo/DOID_1156	4.0	16.0	26.0	45.0	9.0	1
http://purl.obolibrary.org/obo/DOID_585	1.0	2.0	16.333333333333332	62.0	17.666666666666668	3
http://purl.obolibrary.org/obo/DOID_0080662	3.0	12.0	20.0	53.0	12.0	1
http://purl.obolibrary.org/obo/DOID_0080950	2.0	4.0	22.0	59.0	13.0	1
http://purl.obolibrary.org/obo/DOID_1289	1.828358208955224	3.1828358208955225	15.529850746268657	56.059701492537314	23.35820895522388	268
http://purl.obolibrary.org/obo/DOID_0060755	2.0	3.0	17.0	58.0	20.0	1
http://purl.obolibrary.org/obo/DOID_0111516	1.0	1.0	19.0	62.0	17.0	1
http://purl.obolibrary.org/obo/DOID_0050822	2.0	2.0	13.0	55.0	28.0	1
http://purl.obolibrary.org/obo/DOID_4995	2.5	4.0	15.0	53.25	25.5	4
http://purl.obolibrary.org/obo/DOID_0070346	4.0	10.0	29.0	37.0	20.0	1
http://purl.obolibrary.org/obo/DOID_13589	1.0	1.0	15.0	66.0	17.0	1
http://purl.obolibrary.org/obo/DOID_2275	1.0	2.0	20.0	62.0	16.0	1
http://purl.obolibrary.org/obo/DOID_0040047	4.0	12.0	26.0	47.0	10.0	1
http://purl.obolibrary.org/obo/DOID_0050787	1.0	1.0	11.0	42.0	45.0	1
http://purl.obolibrary.org/obo/DOID_0080187	1.0	1.0	20.0	63.0	14.0	1
http://purl.obolibrary.org/obo/DOID_0111879	2.0	4.0	13.0	64.0	17.0	1
http://purl.obolibrary.org/obo/DOID_7389	4.0	8.0	20.0	55.0	13.0	1
http://purl.obolibrary.org/obo/DOID_0080005	1.702127659574468	3.4468085106382977	18.23404255319149	58.276595744680854	18.425531914893618	47
http://purl.obolibrary.org/obo/DOID_0050862	1.0	2.0	13.0	69.0	15.0	1
http://purl.obolibrary.org/obo/DOID_0070130	2.0	5.0	17.0	62.0	13.0	1
http://purl.obolibrary.org/obo/DOID_5301	4.0	9.0	15.0	57.0	15.0	1
http://purl.obolibrary.org/obo/DOID_0070153	1.0	1.0	11.0	53.0	33.0	1
http://purl.obolibrary.org/obo/DOID_0080754	3.0	7.0	22.0	56.0	12.0	1
http://purl.obolibrary.org/obo/DOID_0060270	7.0	19.0	19.0	42.0	13.0	1
http://purl.obolibrary.org/obo/DOID_0111465	1.0	1.0	16.0	53.0	30.0	1
http://purl.obolibrary.org/obo/DOID_0112108	1.0	2.0	21.0	60.0	15.0	1
